trx_id;account_id;trx_type;amount_idr;merchant_name;merchant_category;trx_date;trx_time;balance_after_idr;status;channel
TRX004387;ACC01180;top_up;433900;Pertamina;transport;25/01/2022;21:12:55;146001491;success;atm
TRX004388;ACC00479;credit;6842839;Shopee;shopping;11/02/2025;01:12:26;18769380;success;mobile_app
TRX004389;ACC00627;transfer_in;49851768;Transfer;transfer;27/01/2024;01:05:11;8633109;success;mobile_app
TRX004390;ACC01190;credit;2975229;Salary;transfer;11/07/2023;19:47:29;242457524;success;web
TRX004391;ACC00554;debit;921665;Pertamina;transport;16/10/2022;19:23:43;422159532;success;mobile_app
TRX004392;ACC00764;debit;578708;Coursera;education;20/06/2024;20:18:21;25458432;success;merchant
TRX004393;ACC00680;debit;1134586;XXI Cinema;entertainment;21/11/2024;23:00:34;194220111;success;web
TRX004394;ACC00155;transfer_in;13054377;Transfer;transfer;07/12/2022;00:28:38;23614489;success;mobile_app
TRX004395;ACC00718;transfer_out;25736655;Transfer;transfer;14/05/2022;15:53:22;39412638;success;mobile_app
TRX004396;ACC00820;transfer_out;7772324;Transfer;transfer;16/05/2022;20:11:48;14190343;success;mobile_app
TRX004397;ACC00341;top_up;39551;PDAM;bills;15/04/2022;17:36:44;214193806;success;mobile_app
TRX004398;ACC01173;transfer_out;1751476;Transfer;transfer;24/12/2022;15:33:30;169823271;success;mobile_app
TRX004399;ACC00625;debit;1669847;Bakmi GM;food_delivery;25/11/2023;16:49:13;22929559;success;mobile_app
TRX004400;ACC00095;debit;1828419;Shell;transport;08/12/2023;16:47:55;15318090;success;mobile_app
TRX004401;ACC00671;debit;1329523;Halodoc;health;21/08/2023;16:43:39;16220331;success;web
TRX004402;ACC00587;debit;298225;McDonald's;food_delivery;11/10/2023;00:27:59;352267125;success;atm
TRX004403;ACC00721;transfer_out;15643571;Transfer;transfer;14/05/2022;17:51:32;43713349;success;mobile_app
TRX004404;ACC00951;transfer_in;43160466;Transfer;transfer;09/12/2023;02:54:14;314878961;success;web
TRX004405;ACC00299;transfer_out;9294490;Transfer;transfer;01/12/2022;18:26:28;31228185;success;merchant
TRX004406;ACC00037;credit;6610826;Lotte Mart;groceries;07/03/2024;23:13:34;8957122;success;mobile_app
TRX004407;ACC00949;transfer_out;2090557;Transfer;transfer;22/07/2024;17:44:48;135951203;success;mobile_app
TRX004408;ACC01106;credit;4362487;Indomaret;groceries;22/08/2024;13:20:54;49879762;success;web
TRX004409;ACC00506;debit;1880022;McDonald's;food_delivery;24/10/2022;15:02:18;189744672;success;mobile_app
TRX004410;ACC00291;credit;6142269;Shopee;shopping;02/05/2023;07:57:13;159738829;success;atm
TRX004411;ACC00592;debit;1055982;Shell;transport;07/04/2022;01:15:28;151774630;success;atm
TRX004412;ACC00750;transfer_in;4063702;Transfer;transfer;05/06/2023;03:46:39;1221671;success;mobile_app
TRX004413;ACC00493;debit;633884;Lazada;shopping;29/10/2022;19:02:40;42264400;success;mobile_app
TRX004414;ACC00859;transfer_in;11444370;Transfer;transfer;11/02/2022;11:58:30;2296822;success;web
TRX004415;ACC00495;transfer_in;8921430;Transfer;transfer;14/11/2022;13:15:51;100814045;success;mobile_app
TRX004416;ACC00134;credit;3977184;Superindo;groceries;16/05/2022;20:26:50;219432949;success;mobile_app
TRX004417;ACC00680;transfer_out;13563392;Transfer;transfer;26/07/2022;04:40:58;190408177;success;atm
TRX004418;ACC01022;transfer_in;36032067;Transfer;transfer;09/09/2022;22:10:12;38135509;success;mobile_app
TRX004419;ACC01025;top_up;876113;PLN;bills;09/01/2025;22:39:38;101139310;success;atm
TRX004420;ACC00909;credit;1389219;Salary;transfer;21/08/2023;00:54:10;0;success;mobile_app
TRX004421;ACC00525;top_up;543586;Indihome;bills;24/04/2022;05:29:53;366054046;success;mobile_app
TRX004422;ACC01147;transfer_out;18365286;Transfer;transfer;27/07/2022;05:52:44;10630096;success;atm
TRX004423;ACC00625;debit;469677;Indihome;bills;10/06/2023;04:42:09;19597116;success;atm
TRX004424;ACC00211;transfer_out;22880242;Transfer;transfer;19/10/2024;16:07:59;32048467;success;mobile_app
TRX004425;ACC00274;transfer_out;5422774;Transfer;transfer;31/08/2024;13:23:41;15484941;success;mobile_app
TRX004426;ACC01069;transfer_out;16080704;Transfer;transfer;18/05/2024;04:04:44;23568160;success;mobile_app
TRX004427;ACC00994;debit;666527;Lotte Mart;groceries;12/10/2022;02:18:11;41297117;success;mobile_app
TRX004428;ACC00923;transfer_in;8288084;Transfer;transfer;24/06/2023;02:02:47;47941903;success;mobile_app
TRX004429;ACC00787;debit;1065649;Gojek;transport;20/02/2022;21:36:16;823666;success;atm
TRX004430;ACC00315;transfer_out;8557870;Transfer;transfer;06/01/2024;03:24:06;5971816;success;mobile_app
TRX004431;ACC00813;debit;984605;Transmart;groceries;08/11/2022;06:47:32;4046579;success;atm
TRX004432;ACC00587;transfer_out;6191841;Transfer;transfer;02/04/2023;05:48:47;355691363;success;merchant
TRX004433;ACC00930;top_up;470807;XL Axiata;bills;02/02/2025;18:52:23;362955005;success;mobile_app
TRX004434;ACC00364;credit;1163249;Tokopedia;shopping;07/09/2022;06:51:45;22072079;success;web
TRX004435;ACC00224;transfer_in;8203640;Transfer;transfer;04/02/2024;11:58:48;46261846;success;mobile_app
TRX004436;ACC00655;transfer_in;41634102;Transfer;transfer;27/05/2023;00:56:48;27269381;success;web
TRX004437;ACC00303;debit;1602801;McDonald's;food_delivery;07/07/2022;17:33:01;33750952;success;merchant
TRX004438;ACC00172;debit;390324;Hokben;food_delivery;25/09/2022;12:07:03;49062828;success;atm
TRX004439;ACC00012;credit;2036193;Salary;transfer;08/10/2022;23:36:49;50558085;success;web
TRX004440;ACC00662;top_up;911911;CGV;entertainment;19/08/2024;14:32:01;125467544;success;mobile_app
TRX004441;ACC00489;debit;1685533;Steam;entertainment;17/03/2023;22:53:19;91251853;success;mobile_app
TRX004442;ACC00896;credit;5284408;Indomaret;groceries;14/01/2025;10:28:19;10513250;success;mobile_app
TRX004443;ACC00584;credit;5414830;Blibli;shopping;21/08/2023;16:36:44;5508720;success;mobile_app
TRX004444;ACC00589;debit;1505973;Telkomsel;bills;02/03/2024;07:06:51;30846981;success;atm
TRX004445;ACC00249;debit;1127706;Halodoc;health;08/02/2023;22:41:40;32660906;success;mobile_app
TRX004446;ACC00509;debit;119104;Pertamina;transport;19/11/2022;00:52:18;16861919;success;mobile_app
TRX004447;ACC00629;debit;1699653;Shopee;shopping;24/05/2022;14:49:13;28300205;success;mobile_app
TRX004448;ACC00127;debit;1104302;Zenius;education;26/02/2023;22:40:11;18325095;success;web
TRX004449;ACC00242;debit;350607;Zalora;shopping;27/03/2024;15:56:52;88791901;failed;atm
TRX004450;ACC00151;debit;1593695;Watsons;health;01/07/2024;05:53:33;5076838;success;web
TRX004451;ACC01075;credit;9011517;Tokopedia;shopping;25/07/2024;07:50:54;31812028;success;mobile_app
TRX004452;ACC00206;transfer_in;45841240;Transfer;transfer;29/01/2025;11:40:28;18345193;success;mobile_app
TRX004453;ACC00963;transfer_in;34706428;Transfer;transfer;10/06/2024;22:29:21;8850126;success;atm
TRX004454;ACC01168;debit;701492;PDAM;bills;30/09/2022;21:40:31;0;success;atm
TRX004455;ACC00900;credit;7687863;Alfamart;groceries;13/03/2022;01:46:20;7491800;success;mobile_app
TRX004456;ACC00130;transfer_in;29100309;Transfer;transfer;14/07/2023;07:20:58;5949022;success;web
TRX004457;ACC00439;debit;1141262;Coursera;education;25/04/2024;14:44:05;102373128;success;web
TRX004458;ACC00665;top_up;274539;Netflix;entertainment;23/05/2022;11:14:40;18012759;success;atm
TRX004459;ACC00264;debit;1045294;Superindo;groceries;01/02/2023;12:25:11;7784072;success;mobile_app
TRX004460;ACC00376;credit;4387261;Blibli;shopping;25/01/2022;18:37:48;272849720;success;web
TRX004461;ACC00646;credit;7658620;Salary;transfer;03/06/2024;04:14:37;40999822;success;mobile_app
TRX004462;ACC00328;credit;5876342;Hypermart;groceries;13/11/2023;22:40:28;1363379;success;mobile_app
TRX004463;ACC00993;transfer_out;17293633;Transfer;transfer;09/09/2022;03:10:53;14656178;success;mobile_app
TRX004464;ACC00876;credit;5429424;Hypermart;groceries;10/12/2023;07:03:47;44745016;success;mobile_app
TRX004465;ACC01188;transfer_out;9383061;Transfer;transfer;12/02/2023;20:56:38;7082546;success;web
TRX004466;ACC01127;debit;1397855;Ruangguru;education;31/08/2024;20:57:23;19014218;success;mobile_app
TRX004467;ACC00861;transfer_in;11918346;Transfer;transfer;09/08/2023;05:12:35;42806273;success;mobile_app
TRX004468;ACC00321;debit;325405;Indomaret;groceries;23/08/2024;02:02:25;27183833;success;web
TRX004469;ACC00188;transfer_in;8300179;Transfer;transfer;22/01/2025;13:33:51;12024699;success;mobile_app
TRX004470;ACC00529;transfer_in;47351064;Transfer;transfer;05/12/2023;08:12:17;32981520;success;merchant
TRX004471;ACC00786;transfer_in;5320861;Transfer;transfer;01/10/2022;17:18:03;1965307;success;merchant
TRX004472;ACC00827;debit;140233;Zalora;shopping;21/12/2024;14:50:00;41940640;failed;atm
TRX004473;ACC00227;transfer_in;7746322;Transfer;transfer;25/01/2025;20:29:14;0;success;mobile_app
TRX004474;ACC00484;debit;1199056;Tokopedia;shopping;28/04/2024;04:12:53;116171909;success;mobile_app
TRX004475;ACC00675;debit;773107;CGV;entertainment;19/01/2025;07:15:12;33924901;success;mobile_app
TRX004476;ACC01197;debit;1390554;Disney+;entertainment;09/12/2024;01:20:53;40763940;success;mobile_app
TRX004477;ACC00831;transfer_in;33907989;Transfer;transfer;19/05/2022;09:33:34;0;success;mobile_app
TRX004478;ACC00816;debit;727659;Guardian;health;16/07/2023;12:19:08;31843281;success;mobile_app
TRX004479;ACC00501;debit;880481;XXI Cinema;entertainment;24/08/2023;14:02:17;186193077;success;web
TRX004480;ACC00150;debit;304714;Hypermart;groceries;12/01/2025;19:06:38;46185604;success;atm
TRX004481;ACC00717;top_up;293229;Pertamina;transport;16/03/2023;06:40:42;33616845;success;web
TRX004482;ACC00600;credit;4314319;Tokopedia;shopping;21/08/2022;07:53:00;411007399;success;mobile_app
TRX004483;ACC01050;transfer_out;9121618;Transfer;transfer;11/08/2022;18:57:06;237918329;success;atm
TRX004484;ACC01152;debit;705697;Coursera;education;20/03/2023;03:01:32;327501899;success;merchant
TRX004485;ACC00431;credit;1218064;Salary;transfer;14/05/2024;05:52:55;431771474;success;mobile_app
TRX004486;ACC00898;credit;4786335;Salary;transfer;28/02/2025;00:15:09;41291523;success;mobile_app
TRX004487;ACC00184;debit;1739487;Watsons;health;20/05/2022;17:25:27;67846501;failed;web
TRX004488;ACC00035;transfer_in;20803621;Transfer;transfer;13/06/2022;22:48:37;50212547;success;web
TRX004489;ACC00395;transfer_out;3027020;Transfer;transfer;21/04/2024;17:21:47;450788798;success;atm
TRX004490;ACC00638;credit;3550276;Superindo;groceries;07/11/2024;21:04:40;9646030;success;mobile_app
TRX004491;ACC00502;transfer_out;10422724;Transfer;transfer;20/01/2022;11:14:18;284375288;success;mobile_app
TRX004492;ACC00461;transfer_out;21534305;Transfer;transfer;11/03/2023;01:43:34;435286657;success;merchant
TRX004493;ACC00126;credit;9832440;Salary;transfer;08/07/2023;11:25:22;28582543;success;mobile_app
TRX004494;ACC00066;transfer_out;22445476;Transfer;transfer;12/12/2022;12:29:53;13814774;success;atm
TRX004495;ACC00789;transfer_out;24616406;Transfer;transfer;07/04/2023;19:24:08;19985492;success;merchant
TRX004496;ACC00196;credit;9281236;Salary;transfer;09/01/2023;15:06:20;43439417;success;mobile_app
TRX004497;ACC01108;debit;1803916;MyPertamina;transport;13/10/2022;13:12:57;41826632;success;mobile_app
TRX004498;ACC00274;top_up;500539;Telkomsel;bills;25/02/2025;02:12:48;17442410;success;mobile_app
TRX004499;ACC00830;credit;8307704;Indomaret;groceries;01/03/2022;11:09:19;137056275;success;mobile_app
TRX004500;ACC00473;debit;1980692;Disney+;entertainment;29/09/2023;05:04:48;13472391;success;merchant
TRX004501;ACC00503;transfer_out;21914785;Transfer;transfer;24/11/2023;15:39:50;5200205;success;mobile_app
TRX004502;ACC00759;top_up;321172;PLN;bills;05/11/2023;14:37:36;18075029;success;atm
TRX004503;ACC00742;debit;1859039;Shopee;shopping;30/11/2022;15:45:39;34254934;success;mobile_app
TRX004504;ACC00030;transfer_in;20568208;Transfer;transfer;09/06/2024;11:21:59;20158958;success;mobile_app
TRX004505;ACC00904;transfer_out;7992057;Transfer;transfer;20/01/2022;05:41:55;33436542;success;mobile_app
TRX004506;ACC01032;credit;6846850;Uniqlo;shopping;30/11/2022;06:10:03;24621530;success;mobile_app
TRX004507;ACC00055;transfer_in;10818783;Transfer;transfer;31/10/2022;08:29:57;193370622;failed;mobile_app
TRX004508;ACC00389;credit;5018157;Hypermart;groceries;10/04/2022;02:12:25;361321581;success;mobile_app
TRX004509;ACC00725;debit;1185698;Spotify;entertainment;20/04/2022;00:33:20;47365995;success;atm
TRX004510;ACC01081;debit;146102;Spotify;entertainment;24/02/2024;19:19:17;52753010;success;mobile_app
TRX004511;ACC00553;debit;274078;Hokben;food_delivery;03/10/2022;00:36:31;12606536;success;atm
TRX004512;ACC00837;top_up;234449;Disney+;entertainment;06/10/2024;03:41:44;16112583;success;web
TRX004513;ACC01032;debit;1102403;Pertamina;transport;10/10/2024;19:12:16;28867174;success;mobile_app
TRX004514;ACC00433;transfer_in;34972621;Transfer;transfer;03/02/2022;15:16:09;7097048;success;web
TRX004515;ACC00022;debit;748611;Indomaret;groceries;12/08/2024;15:22:17;163996949;success;mobile_app
TRX004516;ACC00078;debit;169730;Watsons;health;08/09/2022;11:29:12;41577953;success;mobile_app
TRX004517;ACC00762;transfer_out;22512777;Transfer;transfer;04/05/2024;17:00:07;21003977;success;mobile_app
TRX004518;ACC00047;debit;53430;Hokben;food_delivery;01/08/2024;23:03:42;28656579;success;mobile_app
TRX004519;ACC00989;debit;1315425;Lazada;shopping;15/08/2023;01:35:34;142179378;success;web
TRX004520;ACC00819;transfer_out;6665967;Transfer;transfer;01/10/2024;05:04:58;40344032;success;mobile_app
TRX004521;ACC00067;debit;202668;Transmart;groceries;04/09/2023;17:08:37;437762644;success;mobile_app
TRX004522;ACC00701;credit;985213;Superindo;groceries;21/04/2023;17:19:14;163568039;success;mobile_app
TRX004523;ACC00245;credit;6613948;Salary;transfer;31/08/2023;06:38:56;40724516;success;mobile_app
TRX004524;ACC00914;debit;745094;Grab;transport;04/11/2024;03:21:49;19363267;success;web
TRX004525;ACC00750;top_up;748145;BPJS;bills;31/12/2023;10:51:28;1155347;success;mobile_app
TRX004526;ACC00596;transfer_out;17807956;Transfer;transfer;15/04/2023;11:01:27;149120985;success;atm
TRX004527;ACC00631;debit;1671736;Superindo;groceries;16/07/2023;08:15:08;25225843;success;web
TRX004528;ACC00326;transfer_in;276795;Transfer;transfer;16/01/2023;04:59:11;189508940;success;merchant
TRX004529;ACC00359;debit;1571640;Ruangguru;education;16/04/2023;04:40:52;0;success;web
TRX004530;ACC00570;top_up;647170;XXI Cinema;entertainment;02/05/2022;21:11:43;18038831;success;mobile_app
TRX004531;ACC00142;transfer_in;9424353;Transfer;transfer;06/05/2022;13:54:48;22250568;success;mobile_app
TRX004532;ACC00706;debit;60702;Watsons;health;12/10/2024;15:43:41;498848210;success;mobile_app
TRX004533;ACC00476;transfer_out;8177779;Transfer;transfer;30/01/2025;12:12:42;50650653;success;web
TRX004534;ACC00515;top_up;776686;Grab;transport;27/08/2022;14:34:21;263092612;success;mobile_app
TRX004535;ACC00420;credit;373957;Hypermart;groceries;03/04/2023;12:38:05;48424400;success;merchant
TRX004536;ACC00723;top_up;206291;Spotify;entertainment;09/02/2025;01:48:41;386491046;success;mobile_app
TRX004537;ACC00218;transfer_in;5645129;Transfer;transfer;06/12/2024;01:36:56;73053077;success;mobile_app
TRX004538;ACC01169;debit;700204;MyPertamina;transport;09/07/2024;10:40:12;36441663;success;mobile_app
TRX004539;ACC00059;debit;242500;Alfamart;groceries;15/02/2023;07:54:24;352568370;success;web
TRX004540;ACC00925;debit;175145;McDonald's;food_delivery;15/09/2022;15:30:41;11916386;success;mobile_app
TRX004541;ACC00582;transfer_in;4866904;Transfer;transfer;04/04/2023;22:42:58;7097969;success;atm
TRX004542;ACC00642;transfer_in;16467343;Transfer;transfer;03/06/2024;22:20:28;32979311;success;mobile_app
TRX004543;ACC00144;debit;1374282;Netflix;entertainment;03/03/2022;02:02:58;8354921;success;web
TRX004544;ACC00855;top_up;294739;Indihome;bills;20/09/2024;08:18:33;32506937;success;mobile_app
TRX004545;ACC00555;transfer_out;2930197;Transfer;transfer;14/10/2024;03:30:52;404865521;success;web
TRX004546;ACC00714;transfer_in;1595392;Transfer;transfer;29/08/2024;19:11:15;25355279;success;web
TRX004547;ACC00905;debit;1877413;Zenius;education;23/03/2024;04:12:01;3141348;success;merchant
TRX004548;ACC01087;credit;891715;Superindo;groceries;08/12/2022;12:58:26;376081074;success;mobile_app
TRX004549;ACC00894;transfer_out;26017561;Transfer;transfer;27/11/2023;05:45:41;24195308;success;web
TRX004550;ACC01064;debit;474950;Blibli;shopping;14/03/2023;18:16:43;53202535;success;web
TRX004551;ACC00695;debit;543299;Steam;entertainment;22/08/2023;18:03:37;16977599;success;mobile_app
TRX004552;ACC00352;credit;9862433;Salary;transfer;18/04/2024;07:56:58;497027923;success;mobile_app
TRX004553;ACC00735;transfer_in;529586;Transfer;transfer;30/05/2023;03:58:01;6095414;success;mobile_app
TRX004554;ACC00824;transfer_in;35653619;Transfer;transfer;09/03/2024;00:04:38;105564178;success;atm
TRX004555;ACC01111;credit;2886660;Superindo;groceries;19/10/2024;10:41:48;364017772;success;mobile_app
TRX004556;ACC00058;transfer_out;6581368;Transfer;transfer;27/09/2023;10:44:44;20138446;success;mobile_app
TRX004557;ACC00057;credit;7734278;Indomaret;groceries;16/04/2024;11:20:54;31930345;success;mobile_app
TRX004558;ACC01042;debit;291366;Grab;transport;07/06/2022;08:56:26;1943131;success;mobile_app
TRX004559;ACC00115;debit;1930536;Coursera;education;04/01/2024;15:36:27;371323391;success;merchant
TRX004560;ACC01119;debit;179097;Disney+;entertainment;13/04/2023;09:44:17;12929668;success;mobile_app
TRX004561;ACC00929;transfer_out;7830845;Transfer;transfer;23/03/2024;22:44:36;317293963;success;mobile_app
TRX004562;ACC00621;credit;7222078;Salary;transfer;08/01/2023;00:53:16;477942808;success;atm
TRX004563;ACC00496;credit;6929402;Uniqlo;shopping;02/06/2023;01:16:39;196762186;success;mobile_app
TRX004564;ACC00967;transfer_out;21612129;Transfer;transfer;08/12/2022;11:53:05;177160682;success;mobile_app
TRX004565;ACC00849;transfer_in;28877549;Transfer;transfer;05/12/2023;05:39:55;6106653;success;mobile_app
TRX004566;ACC00307;transfer_in;27296614;Transfer;transfer;22/10/2022;08:43:35;30888339;success;merchant
TRX004567;ACC00660;credit;7928324;Alfamart;groceries;12/02/2023;17:15:37;31235630;success;merchant
TRX004568;ACC00134;debit;982646;Alodokter;health;29/02/2024;06:54:43;216883652;success;mobile_app
TRX004569;ACC00220;debit;1569050;Alfamart;groceries;12/07/2024;16:54:20;159321496;success;mobile_app
TRX004570;ACC00177;debit;1777042;GoFood;food_delivery;19/02/2022;12:31:31;459559214;success;mobile_app
TRX004571;ACC00781;debit;503873;Udemy;education;08/08/2024;13:07:07;9109167;success;mobile_app
